9.216	23
9.22	20
9.224	19
9.228	17
9.232	19
9.236	26
9.24	15
9.244	31
9.248	23
9.252	20
9.256	23
9.26	18
9.264	24
9.268	23
9.272	19
9.276	24
9.28	28
9.284	22
9.288	24
9.292	24
9.296	24
9.3	18
9.304	19
9.308	19
9.312	26
9.316	21
9.32	27
9.324	23
9.328	29
9.332	31
9.336	23
9.34	30
9.344	21
9.348	18
9.352	18
9.356	23
9.36	21
9.364	21
9.368	33
9.372	22
9.376	21
9.38	21
9.384	22
9.388	22
9.392	24
9.396	25
9.4	21
9.404	22
9.408	22
9.412	21
9.416	17
9.42	34
9.424	24
9.428	28
9.432	20
9.436	23
9.44	29
9.444	18
9.448	17
9.452	22
9.456	27
9.46	19
9.464	12
9.468	28
9.472	17
9.476	27
9.48	19
9.484	26
9.488	21
9.492	31
9.496	23
9.5	22
9.504	19
9.508	20
9.512	18
9.516	21
9.52	20
9.524	23
9.528	19
9.532	18
9.536	18
9.54	18
9.544	17
9.548	20
9.552	24
9.556	23
9.56	22
9.564	22
9.568	26
9.572	24
9.576	23
9.58	21
9.584	16
9.588	34
9.592	16
9.596	35
9.6	29
9.604	24
9.608	25
9.612	25
9.616	16
9.62	35
9.624	15
9.628	20
9.632	8
9.636	19
9.64	19
9.644	17
9.648	24
9.652	23
9.656	23
9.66	30
9.664	24
9.668	16
9.672	20
9.676	20
9.68	22
9.684	21
9.688	27
9.692	20
9.696	22
9.7	18
9.704	18
9.708	22
9.712	20
9.716	21
9.72	20
9.724	23
9.728	24
9.732	28
9.736	19
9.74	24
9.744	22
9.748	25
9.752	29
9.756	20
9.76	22
9.764	25
9.768	24
9.772	21
9.776	16
9.78	13
9.784	17
9.788	21
9.792	13
9.796	25
9.8	23
9.804	15
9.808	16
9.812	17
9.816	14
9.82	27
9.824	18
9.828	28
9.832	13
9.836	24
9.84	19
9.844	14
9.848	20
9.852	16
9.856	27
9.86	13
9.864	25
9.868	15
9.872	13
9.876	22
9.88	22
9.884	21
9.888	28
9.892	16
9.896	19
9.9	22
9.904	20
9.908	15
9.912	13
9.916	22
9.92	19
9.924	28
9.928	17
9.932	20
9.936	20
9.94	24
9.944	21
9.948	15
9.952	25
9.956	21
9.96	14
9.964	15
9.968	14
9.972	14
9.976	24
9.98	24
9.984	25
9.988	15
9.992	28
9.996	22
10	20
10.004	21
10.008	18
10.012	26
10.016	20
10.02	14
10.024	12
10.028	14
10.032	17
10.036	28
10.04	21
10.044	20
10.048	15
10.052	24
10.056	19
10.06	18
10.064	22
10.068	18
10.072	20
10.076	27
10.08	21
10.084	25
10.088	22
10.092	26
10.096	29
10.1	22
10.104	23
10.108	16
10.112	19
10.116	30
10.12	12
10.124	15
10.128	16
10.132	27
10.136	21
10.14	24
10.144	18
10.148	24
10.152	26
10.156	17
10.16	26
10.164	24
10.168	21
10.172	12
10.176	21
10.18	15
10.184	27
10.188	18
10.192	17
10.196	23
10.2	23
10.204	16
10.208	17
10.212	13
10.216	17
10.22	26
10.224	25
10.228	18
10.232	21
10.236	22
10.24	14
10.244	25
10.248	22
10.252	18
10.256	20
10.26	25
10.264	20
10.268	13
10.272	25
10.276	33
10.28	23
10.284	15
10.288	18
10.292	24
10.296	15
10.3	26
10.304	22
10.308	16
10.312	23
10.316	17
10.32	22
10.324	18
10.328	32
10.332	26
10.336	11
10.34	18
10.344	16
10.348	23
10.352	25
10.356	25
10.36	27
10.364	24
10.368	16
10.372	19
10.376	24
10.38	22
10.384	24
10.388	16
10.392	20
10.396	19
10.4	17
10.404	20
10.408	23
10.412	25
10.416	20
10.42	17
10.424	21
10.428	20
10.432	26
10.436	16
10.44	23
10.444	26
10.448	18
10.452	18
10.456	23
10.46	27
10.464	18
10.468	20
10.472	20
10.476	19
10.48	13
10.484	27
10.488	17
10.492	27
10.496	16
10.5	15
10.504	21
10.508	21
10.512	25
10.516	18
10.52	20
10.524	20
10.528	27
10.532	19
10.536	15
10.54	17
10.544	23
10.548	17
10.552	17
10.556	31
10.56	17
10.564	18
10.568	30
10.572	29
10.576	15
10.58	15
10.584	24
10.588	21
10.592	11
10.596	20
10.6	20
10.604	22
10.608	18
10.612	18
10.616	16
10.62	26
10.624	8
10.628	19
10.632	24
10.636	22
10.64	16
10.644	17
10.648	14
10.652	15
10.656	21
10.66	16
10.664	22
10.668	20
10.672	21
10.676	21
10.68	21
10.684	12
10.688	20
10.692	20
10.696	12
10.7	18
10.704	14
10.708	16
10.712	17
10.716	11
10.72	28
10.724	16
10.728	14
10.732	17
10.736	27
10.74	27
10.744	29
10.748	20
10.752	16
10.756	17
10.76	13
10.764	26
10.768	23
10.772	21
10.776	19
10.78	22
10.784	21
10.788	21
10.792	19
10.796	12
10.8	21
10.804	12
10.808	20
10.812	14
10.816	21
10.82	30
10.824	22
10.828	15
10.832	14
10.836	23
10.84	24
10.844	15
10.848	19
10.852	20
10.856	25
10.86	16
10.864	21
10.868	23
10.872	14
10.876	24
10.88	14
10.884	16
10.888	14
10.892	17
10.896	18
10.9	15
10.904	21
10.908	20
10.912	22
10.916	30
10.92	14
10.924	26
10.928	16
10.932	16
10.936	20
10.94	20
10.944	16
10.948	24
10.952	19
10.956	13
10.96	19
10.964	23
10.968	24
10.972	17
10.976	17
10.98	15
10.984	22
10.988	18
10.992	25
10.996	18
11	10
11.004	19
11.008	19
11.012	21
11.016	21
11.02	25
11.024	15
11.028	18
11.032	21
11.036	22
11.04	20
11.044	19
11.048	17
11.052	23
11.056	16
11.06	22
11.064	27
11.068	21
11.072	19
11.076	23
11.08	23
11.084	16
11.088	16
11.092	20
11.096	19
11.1	27
11.104	22
11.108	26
11.112	6
11.116	23
11.12	26
11.124	22
11.128	29
11.132	20
11.136	20
11.14	17
11.144	32
11.148	20
11.152	20
11.156	21
11.16	17
11.164	18
11.168	24
11.172	27
11.176	22
11.18	18
11.184	24
11.188	30
11.192	25
11.196	20
11.2	23
11.204	14
11.208	20
11.212	27
11.216	24
11.22	27
11.224	22
11.228	17
11.232	19
11.236	16
11.24	27
11.244	21
11.248	26
11.252	23
11.256	14
11.26	23
11.264	23
11.268	13
11.272	16
11.276	11
11.28	22
11.284	11
11.288	17
11.292	15
11.296	14
11.3	21
11.304	21
11.308	21
11.312	17
11.316	19
11.32	23
11.324	25
11.328	18
11.332	21
11.336	21
11.34	17
11.344	25
11.348	16
11.352	21
11.356	22
11.36	24
11.364	22
11.368	20
11.372	20
11.376	20
11.38	21
11.384	21
11.388	17
11.392	22
11.396	22
11.4	21
11.404	25
11.408	23
11.412	20
11.416	22
11.42	15
11.424	17
11.428	17
11.432	22
11.436	24
11.44	16
11.444	22
11.448	22
11.452	17
11.456	13
11.46	23
11.464	21
11.468	27
11.472	11
11.476	20
11.48	26
11.484	14
11.488	30
11.492	14
11.496	22
11.5	13
11.504	22
11.508	25
11.512	25
11.516	19
11.52	14
11.524	19
11.528	27
11.532	17
11.536	22
11.54	26
11.544	25
11.548	27
11.552	29
11.556	24
11.56	17
11.564	16
11.568	23
11.572	18
11.576	16
11.58	23
11.584	18
11.588	18
11.592	23
11.596	23
11.6	23
11.604	26
11.608	24
11.612	25
11.616	24
11.62	20
11.624	25
11.628	27
11.632	23
11.636	24
11.64	22
11.644	25
11.648	24
11.652	19
11.656	21
11.66	22
11.664	28
11.668	22
11.672	9
11.676	22
11.68	15
11.684	27
11.688	15
11.692	28
11.696	20
11.7	25
11.704	22
11.708	19
11.712	18
11.716	13
11.72	19
11.724	13
11.728	18
11.732	15
11.736	19
11.74	19
11.744	19
11.748	19
11.752	14
11.756	18
11.76	12
11.764	13
11.768	13
11.772	16
11.776	21
11.78	15
11.784	19
11.788	28
11.792	17
11.796	19
11.8	21
11.804	23
11.808	19
11.812	26
11.816	20
11.82	21
11.824	15
11.828	18
11.832	19
11.836	24
11.84	28
11.844	17
11.848	20
11.852	22
11.856	21
11.86	14
11.864	23
11.868	28
11.872	11
11.876	20
11.88	18
11.884	19
11.888	17
11.892	23
11.896	25
11.9	25
11.904	27
11.908	21
11.912	16
11.916	27
11.92	17
11.924	27
11.928	24
11.932	27
11.936	15
11.94	21
11.944	21
11.948	13
11.952	23
11.956	19
11.96	21
11.964	24
11.968	20
11.972	16
11.976	26
11.98	28
11.984	20
11.988	13
11.992	13
11.996	23
12	24
12.004	24
12.008	24
12.012	24
12.016	22
12.02	20
12.024	15
12.028	21
12.032	21
12.036	17
12.04	20
12.044	17
12.048	18
12.052	18
12.056	25
12.06	11
12.064	18
12.068	21
12.072	19
12.076	25
12.08	27
12.084	20
12.088	23
12.092	27
12.096	20
12.1	25
12.104	15
12.108	25
12.112	22
12.116	20
12.12	17
12.124	27
12.128	15
12.132	22
12.136	22
12.14	20
12.144	22
12.148	22
12.152	13
12.156	24
12.16	24
12.164	16
12.168	18
12.172	22
12.176	19
12.18	28
12.184	16
12.188	19
12.192	19
12.196	16
12.2	23
12.204	18
12.208	25
12.212	18
12.216	18
12.22	21
12.224	30
12.228	22
12.232	23
12.236	14
12.24	16
12.244	27
12.248	22
12.252	24
12.256	26
12.26	22
12.264	27
12.268	12
12.272	24
12.276	19
12.28	11
12.284	18
12.288	21
12.292	25
12.296	22
12.3	19
12.304	28
12.308	22
12.312	25
12.316	14
12.32	10
12.324	13
12.328	20
12.332	18
12.336	20
12.34	13
12.344	28
12.348	14
12.352	25
12.356	15
12.36	20
12.364	18
12.368	15
12.372	24
12.376	17
12.38	23
12.384	24
12.388	23
12.392	22
12.396	25
12.4	19
12.404	21
12.408	12
12.412	18
12.416	30
12.42	14
12.424	11
12.428	18
12.432	19
12.436	17
12.44	22
12.444	16
12.448	20
12.452	22
12.456	20
12.46	9
12.464	20
12.468	18
12.472	16
12.476	24
12.48	16
12.484	23
12.488	26
12.492	25
12.496	19
12.5	14
12.504	19
12.508	19
12.512	23
12.516	23
12.52	11
12.524	22
12.528	16
12.532	16
12.536	18
12.54	24
12.544	21
12.548	14
12.552	20
12.556	11
12.56	25
12.564	16
12.568	24
12.572	25
12.576	26
12.58	24
12.584	21
12.588	20
12.592	15
12.596	16
12.6	13
12.604	21
12.608	18
12.612	14
12.616	20
12.62	17
12.624	15
12.628	12
12.632	23
12.636	21
12.64	15
12.644	24
12.648	16
12.652	16
12.656	18
12.66	23
12.664	23
12.668	21
12.672	22
12.676	29
12.68	23
12.684	13
12.688	20
12.692	25
12.696	22
12.7	24
12.704	16
12.708	21
12.712	10
12.716	18
12.72	25
12.724	20
12.728	17
12.732	23
12.736	17
12.74	26
12.744	17
12.748	19
12.752	24
12.756	21
12.76	20
12.764	15
12.768	22
12.772	29
12.776	23
12.78	17
12.784	18
12.788	17
12.792	17
12.796	21
12.8	13
12.804	28
12.808	20
12.812	18
12.816	19
12.82	15
12.824	11
12.828	28
12.832	23
12.836	24
12.84	20
12.844	18
12.848	13
12.852	21
12.856	22
12.86	22
12.864	19
12.868	18
12.872	20
12.876	17
12.88	30
12.884	30
12.888	30
12.892	13
12.896	23
12.9	24
12.904	22
12.908	23
12.912	15
12.916	25
12.92	24
12.924	11
12.928	17
12.932	13
12.936	20
12.94	22
12.944	19
12.948	19
12.952	25
12.956	21
12.96	22
12.964	14
12.968	32
12.972	20
12.976	19
12.98	28
12.984	25
12.988	25
12.992	16
12.996	19
13	21
13.004	31
13.008	14
13.012	7
13.016	14
13.02	16
13.024	22
13.028	13
13.032	18
13.036	22
13.04	22
13.044	21
13.048	24
13.052	25
13.056	11
13.06	19
13.064	30
13.068	20
13.072	25
13.076	22
13.08	21
13.084	16
13.088	27
13.092	23
13.096	20
13.1	25
13.104	19
13.108	21
13.112	19
13.116	22
13.12	16
13.124	14
13.128	23
13.132	26
13.136	19
13.14	22
13.144	17
13.148	16
13.152	22
13.156	17
13.16	27
13.164	13
13.168	21
13.172	1
13.176	4
13.18	1
13.184	0
13.188	0
13.192	1
13.196	0
13.2	0
